Datetime,HS,ES,PM25,QV,QG,Q,PM25_pred
2025-03-11 21:00:00,4.017989361625289,5.262719415552229,20.0,0.7200312889584557,0.292060042287022,0.4585764589478897,21.00404062651535
2025-03-12 13:00:00,3.91703923112037,3.9304420351831793,8.0,0.7463237362362466,0.025469521354527597,0.13787134705028417,21.003049499861277
2025-01-30 14:00:00,4.357411802431948,4.038969645668002,28.0,0.4902025143492523,0.12565769489567177,0.24818887562739292,21.004039593358268
2025-04-29 07:00:00,4.400542838335034,3.345366652485938,14.0,0.4534261547504715,7.563576792019361e-17,5.856213401990441e-09,16.7823501712153
2025-02-03 20:00:00,4.679920585671823,5.299594513690213,35.0,0.23336681857976127,0.2631456588830722,0.24780933242438158,21.004039568661256
2025-05-15 05:00:00,4.9166685733823225,5.159644924636711,18.0,0.10712724928369537,0.3878003262837589,0.2038234094163343,21.004024280741874
2025-05-14 05:00:00,4.487635051910329,5.144282427691297,9.0,0.37968278759779694,0.40406734966075175,0.39168535547866473,21.00404062638091
2025-03-03 09:00:00,5.043579168903702,3.9444728597034766,35.0,0.06505062566792838,0.032537541500802604,0.04600638469085998,20.70676998660487
2025-05-21 07:00:00,4.559206744932931,4.288783405020737,9.0,0.3216367193026295,0.7696889455203039,0.49755424560609546,21.004040626517284
2025-04-01 18:00:00,4.877796892827532,3.751774211294591,5.0,0.12340041119479839,0.0002887421698772286,0.005969162629056805,17.89873560885799
2025-06-19 15:00:00,4.468590158205312,3.296724249929569,8.0,0.3956136519212636,8.752043494533863e-20,1.8607600298389577e-10,16.782348980778945
2025-04-30 09:00:00,4.657396410687111,3.341306825242678,12.0,0.24873218564448432,4.474654649336711e-17,3.336151421823916e-09,16.782349642132314
2025-06-09 16:00:00,3.8675963781358,3.8356565431189003,,0.7496432171989625,0.0033600762932376885,0.05018822972068915,
2025-05-14 21:00:00,4.779284099850592,3.4400746080994002,6.0,0.17242023433907872,2.710752331115404e-12,6.836582129735018e-07,16.78249247286037
2025-04-29 23:00:00,4.097384471248436,5.203215114472104,8.0,0.6825316266134035,0.34453732996647835,0.484930535490455,21.00404062651706
2025-04-28 23:00:00,4.10425046349239,5.2029147613464035,16.0,0.678671932501992,0.34482125824461485,0.4837566637273756,21.00404062651703
